,Country Code,Year,GDP,POP,POP-DENS,URBAN-POP-PERC,URBAN-POP-DENS,GDP_rising,GDP_falling,VEHICLE-STOCK,VEHICLE-STOCK-LAST,GDP-PER-CAP,VEHICLE-STOCK-PER-CAP,VEHICLE-STOCK-LAST-PER-CAP
2463,KAZ,2001,75113535661.0849,14858335.0,5.50369855909916,56.171,1450.7696237440002,1,0,1107962.0,1045966.0,5.055313106151187,74.56838198896445,70.39590909748635
2465,KGZ,2001,3705955281.98371,4945100.0,25.7825860271116,35.296,963.6121553686052,1,0,189796.0,189827.0,0.7494196845329134,38.380619198802854,38.386888030575726
2466,KHM,2001,6395924923.30211,12338192.0,69.8968502152731,18.703,1499.926434448512,1,0,201225.0,194876.0,0.5183842919045278,16.30911563055592,15.794534563897205
2479,LTU,2001,23945995391.1406,3470818.0,55.3736119974473,66.919,1875.1189771127554,1,0,1249530.0,1286556.0,6.899236834412118,360.0102338987524,370.678036128659
2480,LUX,2001,41610952875.9605,441525.0,171.501984882267,84.843,1757.9635251553786,1,0,308373.0,298784.0,94.24370732339166,698.4270426363173,676.7091331181699
2481,LVA,2001,16929438089.8539,2337170.0,37.5587767367863,67.95,2044.5197377925908,1,0,697513.0,665688.0,7.24356297995178,298.4434166106873,284.82652096338734
2486,MDA,2001,4180127098.60577,2918135.0,101.616986454017,44.189,821.8101971250345,1,0,299188.0,282081.0,1.4324652898532009,102.52712777167609,96.66482188109872
2491,MKD,2001,6449202687.04079,2034882.0,80.0189539913488,58.339,1840.2884692134235,0,1,338516.0,327126.0,3.1693251436893095,166.35657497584629,160.75919881349384
2493,MLT,2001,6626676690.54687,393028.0,1228.2125,92.641,2183.712868397967,0,1,240188.0,233428.0,16.860571487392427,611.1218539137161,593.9220615325117
2508,NLD,2001,659290074379.866,16046180.0,475.30154028436,77.83,1608.5086017744304,1,0,7664639.0,7449367.0,41.087042173269026,477.66128760863955,464.24550889993753
2509,NOR,2001,310995308463.367,4513751.0,12.358179737381,76.378,1907.4848116855226,1,0,1908529.0,1963637.0,68.89952690420164,422.8254948046536,435.0344092972785
2512,NZL,2001,122973421433.428,3880500.0,14.7373817933235,86.1,1806.4886198366125,1,0,2231310.0,2164737.0,31.690097006423912,575.0057982218785,557.8500193274062
2514,PAK,2001,151694338627.359,159217727.0,206.540222862183,33.18,2685.5712894945227,1,0,1450487.0,1420600.0,0.952747796904292,9.11008483370699,8.922373323417688
2517,PHL,2001,147150196573.135,79626086.0,267.049287319314,46.05,3823.2763533000684,1,0,2246728.0,2185598.0,1.8480149403944708,28.21597937138339,27.448266137305808
2520,POL,2001,284512269531.768,38248076.0,124.875366482745,61.761,1738.498201452008,1,0,12564893.0,11952958.0,7.438603435419026,328.5104589313199,312.51135351226554
2528,ROU,2001,107851152934.257,22131970.0,96.3474380740934,52.852,2104.7680196001643,1,0,3726654.0,3622340.0,4.873093219187312,168.3832934890116,163.67002124076618
2534,SGP,2001,139028385430.873,4138012.0,6176.13731343284,100.0,9636.725737054276,0,1,439344.0,426114.0,33.597869080822626,106.1727225537287,102.97553511202965
2544,SVK,2001,49601339626.9648,5378867.0,111.826756756757,56.163,1802.9875160234708,1,0,1465164.0,1438532.0,9.221521860824,272.3926804659792,267.4414518894035
2545,SVN,2001,33340444076.9215,1992060.0,98.9106256206554,50.78,1320.7436226592126,1,0,943655.0,925789.0,16.73666660488213,473.70812124132806,464.7395158780358
2546,SWE,2001,370083569053.714,8895960.0,21.8391676529442,84.071,1936.9591143336181,1,0,4428939.0,4387639.0,41.60130767828475,497.8595901959991,493.21703334997005
2554,THA,2001,229082065801.905,63649892.0,124.586294505667,32.548,1235.8065437168264,1,0,6504014.0,6169334.0,3.5990959073725532,102.18421109025606,96.92607176772586
2567,USA,2001,13885563060000.0,284968955.0,31.1036283879362,79.234,1349.5510974122235,0,1,232368671.0,223062784.0,48.72658167272993,815.4174934599455,782.7617011825025
2575,WSM,2001,574676729.942551,185530.0,65.5583038869258,22.068,2140.1797987078903,1,0,9613.0,7883.0,3.0974868212286477,51.81372284805692,42.489085323128336
2579,ZWE,2001,20126651621.2039,11910978.0,30.7896549050019,34.17,2345.5341875282875,1,0,794092.0,760162.0,1.6897564264835263,66.66891669181153,63.82028411101087
2583,ALB,2002,6857139135.53887,3051010.0,111.350729927007,43.501,1669.3050375031503,1,0,224386.0,207134.0,2.247498086056378,73.54482613954067,67.8903051776297
2584,AND,2002,2532846713.57798,70849.0,150.742553191489,91.641,2046.1168963043106,1,0,45086.0,43779.0,35.74992891329419,636.3674857796158,617.9198012674843
2590,AUS,2002,926695941113.543,19495210.0,2.53767882014501,84.222,1499.7044638993602,1,0,10225598.0,9955246.0,47.53454520949213,524.5184842840882,510.6508727015507
2591,AUT,2002,320340348097.004,8081957.0,97.9393722733883,59.655,1770.0625920984157,1,0,4334973.0,4541572.0,39.63648261145216,536.3766473887451,561.9396391245339
2592,AZE,2002,14334708024.0505,8171950.0,98.9124645960929,51.787,1919.319136713868,1,0,380514.0,374500.0,1.7541355519858175,46.56342733374532,45.82749527346594
2594,BEL,2002,376043542626.992,10332785.0,341.241248348745,97.241,1422.3585792747185,1,0,5389195.0,5327312.0,36.39324176657039,521.5626764710579,515.5736812485695
2597,BGD,2002,91063169913.1174,134139826.0,1030.49724206806,24.756,639.9541535585156,1,0,257202.0,239405.0,0.6788675118239486,1.9174171286013149,1.7847421391466542
2598,BGR,2002,33417519854.7765,7837161.0,72.0327297794118,69.524,2397.09602619564,1,0,2497818.0,2399152.0,4.263982819132655,318.7146467962059,306.12513893742897
2609,BTN,2002,787820166.508844,619048.0,15.5539698492462,27.57,10463.299221787915,1,0,11622.0,10116.0,1.272631793510106,18.77398844677634,16.341220713094945
2612,CAN,2002,1220289971518.14,31360079.0,3.49782657917661,79.888,1936.5985194637535,1,0,17919747.0,17426850.0,38.91220974022865,571.419064346107,555.7017251136389
2613,CHE,2002,537792409245.141,7284753.0,184.321466524973,73.401,1539.830549748682,0,1,4033543.0,3956588.0,73.82438488238942,553.6966044010003,543.1327596144989
2627,CYP,2002,16750156090.1963,982194.0,106.298051948052,68.694,1633.0515046459593,1,0,408789.0,400945.0,17.053816344017882,416.1998546112072,408.21365229272425
2628,CZE,2002,132150170232.227,10196916.0,131.96474699107,73.809,2024.040038982534,1,0,4017935.0,3869419.0,12.95981748130778,394.0343335180951,379.4695376523647
2632,DNK,2002,266333597050.533,5375931.0,134.398275,85.25,2160.4300984987703,1,0,1953322.0,1936988.0,49.541855550328485,363.34580931191266,360.3074518627564
2638,ESP,2002,1036869753137.11,41431558.0,83.0225192369349,76.533,2237.728304621494,1,0,23048842.0,22312104.0,25.02608647102071,556.3112543341962,538.5292052015036
2639,EST,2002,15748270637.7266,1379350.0,32.5395140363293,69.116,2180.07641173651,1,0,486185.0,493377.0,11.417167968772683,352.47399137274806,357.6880414688078
2641,FIN,2002,204650762188.672,5200598.0,17.0740930431071,82.503,2007.1784590701106,1,0,2530089.0,2488597.0,39.35139039561835,486.4996294656884,478.5213162024829
2642,FJI,2002,3506078050.94611,849891.0,46.5183908045977,48.692,4688.271278135515,1,0,48055.0,44091.0,4.125326719480627,56.54254486751831,51.87841734998959
2643,FRA,2002,2110796058518.4,61816234.0,112.892548309157,76.38,2235.4133057565678,1,0,34808708.0,34294982.0,34.14630626832427,563.0997837881873,554.7892484035827
2647,GBR,2002,2399393975746.24,59370479.0,245.40354234696,79.047,2138.736333582832,1,0,29976693.0,29206659.0,40.413923151036734,504.9090643179752,491.9390830584338
2648,GEO,2002,7060288071.79761,3978515.0,69.6055670247384,52.441,1580.9393002904517,1,0,266700.0,270500.0,1.7746038589266624,67.03506207718206,67.99019232050149
2655,GRC,2002,218002847793.364,10902022.0,84.5773622963538,73.303,2986.8354472388587,1,0,4777229.0,4531995.0,19.99655181335756,438.19660242843025,415.7022431251744
2661,HKG,2002,183507418936.22,6744100.0,6422.95238095238,100.0,13800.494341873578,1,0,429494.0,426144.0,27.210067901754126,63.684405628623544,63.187675153096784
2663,HRV,2002,43280736227.1184,4302174.0,76.9454499928459,53.81,1421.9725188802859,1,0,1369704.0,1317968.0,10.060201244096216,318.37484955280746,306.3493015391753
2665,HUN,2002,99817905184.6813,10158608.0,113.352019638474,65.081,1693.6669103942454,1,0,3028888.0,2867187.0,9.82594319858403,298.15974787096815,282.24211427392413
2666,IDN,2002,427825582141.885,220115092.0,117.23721144766,43.568,1645.7906102037573,1,0,4117655.0,3869869.0,1.9436449279992352,18.70682724472159,17.581116155361123
2668,IND,2002,871073122272.888,1098313039.0,369.405601054759,28.244,2354.9522474464056,1,0,14369539.0,13486700.0,0.7931009569603115,13.083281805598231,12.279468167180704
2669,IRL,2002,178642424207.669,3931947.0,57.075729423719,59.649,2311.721110323092,1,0,1711555.0,1631972.0,45.43357888793236,435.294524570143,415.054424690872
2672,ISL,2002,12404737216.2574,287523.0,2.86805985037406,92.662,2773.615085179736,0,1,183976.0,181700.0,43.143460579701106,639.8653325125294,631.9494440444764
2673,ISR,2002,184806518674.157,6570000.0,303.604436229205,91.33,2606.94151364212,0,1,1881092.0,1835159.0,28.128846069125878,286.31537290715374,279.3240487062405
2674,ITA,2002,1882844706806.09,57059007.0,192.950740232248,67.382,1968.994050498696,1,0,37682038.0,36994552.0,32.99820319000803,660.4047280388178,648.3560430695894
2677,JPN,2002,4003827945768.8,127445000.0,349.643347050754,81.647,1970.1834177912601,0,1,55440611.0,54437971.0,31.416124177243518,435.0159755188513,427.1487386715838
2678,KAZ,2002,82474662155.5771,14858948.0,5.50392562136534,56.244,1441.785603579001,1,0,1113967.0,1107962.0,5.550504797215597,74.96943929004934,74.56530569997284
2680,KGZ,2002,3705313239.98262,4990700.0,26.0203336809176,35.295,960.1645209281943,0,1,188711.0,189796.0,0.7424435930796521,37.81253130823332,38.02993568036548
2681,KHM,2002,6816708954.65046,12561779.0,71.1634885565375,18.82,1515.5326267409462,1,0,210213.0,201225.0,0.5426547429826987,16.734333568517645,16.01882981701875
2694,LTU,2002,25562688814.3281,3443067.0,54.9308710912572,66.828,1863.271303943952,1,0,1302287.0,1249530.0,7.424394824244808,378.23457980922245,362.9119038345754
2695,LUX,2002,42953079582.1566,446175.0,173.30818890175,85.299,1744.8450114773664,1,0,315044.0,308373.0,96.26957938512155,706.0996245867652,691.1480921163221
2696,LVA,2002,18129418442.5547,2310173.0,37.1249296928986,67.85,2036.7510233675941,1,0,733309.0,697513.0,7.847645367924696,317.4260109524265,301.9310675001396
2701,MDA,2002,4506176997.31125,2911385.0,101.381934046035,43.789,812.2282329184799,1,0,311279.0,299188.0,1.5477777749460309,106.91784150842297,102.76483529316803
2703,MDV,2002,2009874436.20983,292284.0,974.28,30.042,5959.875148929765,1,0,2802.0,4891.0,6.876443582987197,9.586566490126042,16.733724733478397
2706,MKD,2002,6545532200.7983,2020157.0,79.4399134880063,58.13,1809.1701486886009,1,0,334815.0,338516.0,3.240110645260888,165.7371184516847,167.56915427860312
2708,MLT,2002,6796654065.39062,395969.0,1237.403125,92.905,2199.9269381742256,1,0,246886.0,240188.0,17.164611536232936,623.4983041601741,606.5828385555435
2723,NLD,2002,660722537625.617,16148929.0,478.345053317536,79.113,1637.085238805824,0,1,7846649.0,7664639.0,40.9143255026768,485.8928415624343,474.6221250957262
2724,NOR,2002,315279446109.331,4538159.0,12.4250062971603,76.733,1911.5718464812503,1,0,1933877.0,1908529.0,69.47298367230654,426.13689824442025,420.5513733652788
2727,NZL,2002,128770342579.194,3948500.0,14.9956325244009,86.161,1830.9060647302135,1,0,2310989.0,2231310.0,32.612471211648476,585.2827656071926,565.1032037482588
2729,PAK,2002,155499344948.294,163262807.0,211.787576535907,33.38,2587.9905863056724,0,1,1524994.0,1450487.0,0.9524480670499191,9.340731229740525,8.884368869144826
2732,PHL,2002,152618673113.125,81285572.0,272.614857296173,45.965,3822.8437770939136,1,0,2431746.0,2246728.0,1.8775616552606038,29.91608400073755,27.639935904000282
2735,POL,2002,290304549675.023,38230364.0,124.81753893369,61.787,1727.6535801279322,1,0,13274903.0,12564893.0,7.593559655226485,347.2345437255057,328.66265673013214
2743,ROU,2002,114001895180.999,21730496.0,94.5338495671466,52.78,2075.3121230331085,1,0,3454626.0,3726654.0,5.246170873458157,158.9759386992363,171.49419875183705
2749,SGP,2002,144482970559.889,4175950.0,6186.59259259259,100.0,9685.309008691553,1,0,438687.0,439344.0,34.59882674837798,105.05082675798322,105.20815622792419
2759,SVK,2002,51838084329.0781,5376912.0,111.786112266112,56.013,1787.6213544171246,1,0,1509055.0,1465164.0,9.640865301325016,280.654583894994,272.49172015461664
2760,SVN,2002,34509226036.6508,1994530.0,99.0332671300894,50.857,1319.59872733552,1,0,976958.0,943655.0,17.301933807288336,489.81865401874126,473.1214872676771
2761,SWE,2002,378214012929.902,8924958.0,21.9103563929565,84.133,1937.4281928096443,1,0,4465953.0,4428939.0,42.37711963797499,500.3892455292227,496.24199912201266
2769,THA,2002,243168404616.96,64222580.0,125.707255965081,33.734,1277.432167789551,1,0,7074096.0,6504014.0,3.78633814799966,110.14967010045376,101.27301020918188
2782,USA,2002,14121054284000.0,287625193.0,31.3935499327652,79.409,1354.0030627950766,1,0,231470524.0,232368671.0,49.09533179869957,804.7644282675892,807.8870580714396
2790,WSM,2002,607157224.244496,186630.0,65.9469964664311,21.941,1940.8216477266885,1,0,9862.0,9613.0,3.2532670216176176,52.8425226383754,51.508331993784495
2794,ZWE,2002,18336582469.8018,11984644.0,30.980080134419,34.585,2360.593555237728,0,1,668904.0,794092.0,1.5300064373878606,55.81342257642363,66.25912292430213
2798,ALB,2003,7236245498.80782,3039616.0,110.934890510949,44.573,1698.693120909313,1,0,253332.0,224386.0,2.3806446270870465,83.34342232703078,73.82050890638818
2799,AND,2003,2753057566.67362,73907.0,157.248936170213,91.207,2128.429866908928,1,0,46912.0,45086.0,37.25029519089694,634.7436643349074,610.0369383143681
2805,AUS,2003,955529142017.977,19720737.0,2.5670355232157,84.343,1508.6580289519152,1,0,10492999.0,10225598.0,48.45301380054797,532.0794552455113,518.5200735652019
2806,AUT,2003,323356259321.687,8121423.0,98.4176320891905,59.375,1757.9501766471656,1,0,4408852.0,4334973.0,39.81522195330634,542.8669335410801,533.77012870774
2807,AZE,2003,15798037937.3299,8234100.0,99.6237235638581,51.988,1915.698124346893,1,0,432441.0,380514.0,1.9186113767539743,52.51830801180457,46.21197216453528
2809,BEL,2003,379946808976.211,10376133.0,342.672820343461,97.296,1418.831959326237,1,0,5439559.0,5389195.0,36.61738038402274,524.2375941017718,519.3837627177678
2812,BGD,2003,95379170227.3896,136503206.0,1048.65334562495,25.429,663.9340582927609,1,0,277462.0,257202.0,0.6987320885883779,2.0326409036869064,1.8842194812625865
2813,BGR,2003,35167646925.346,7775327.0,71.4841132665257,69.879,2403.642551572195,1,0,2646835.0,2497818.0,4.522979795620943,340.4146217901832,321.2492542114306
2824,BTN,2003,849453720.199684,634627.0,15.9454020100503,28.688,10550.067439135728,1,0,13135.0,11622.0,1.3385086360959808,20.69719693615305,18.31311935987596
2827,CAN,2003,1242273716666.7,31644028.0,3.52949755676983,79.967,1943.9686095431512,1,0,18227555.0,17919747.0,39.25776189639005,576.0187988709907,566.2915922081727
2828,CHE,2003,537618172697.61,7339001.0,185.698767743731,73.427,1533.3585574784493,0,1,4089958.0,4033543.0,73.25495291492807,557.2908356328061,549.6038221005829
2842,CYP,2003,17189560610.4889,1000350.0,108.262987012987,68.553,1627.7542009311105,1,0,425921.0,408789.0,17.183546369259656,425.77197980706757,408.64597390913184
2843,CZE,2003,136886020631.13,10193998.0,131.926983305293,73.74,2008.895091624009,1,0,4092385.0,4017935.0,13.42809961617905,401.45044172070664,394.1471246119531
2853,ESP,2003,1067788548860.16,42187645.0,84.5088139260031,76.778,2267.579366394388,1,0,23107410.0,23048842.0,25.31045638741295,547.7293174340498,546.3410436870795
2854,EST,2003,16945180968.259,1370720.0,32.3359282849729,68.989,2157.6468888642917,1,0,522923.0,486185.0,12.362248284302412,381.4951266487686,354.69315396288084
2856,FIN,2003,208751521832.422,5213014.0,17.1148560359828,82.638,2007.676280893969,1,0,2618038.0,2530089.0,40.044304855582965,502.211964134376,485.3409179411373
2857,FJI,2003,3541138808.48225,858306.0,46.9789819376026,49.085,4655.304243061196,1,0,53020.0,48055.0,4.125729994293702,61.772840921536144,55.98819069189776
2858,FRA,2003,2128171303325.76,62256970.0,113.635188832326,76.632,2243.182079705514,1,0,35228622.0,34808708.0,34.183663344453805,565.8582806069746,559.1134293879063
2862,GBR,2003,2474328328787.79,59647577.0,246.548906708552,79.339,2151.129476834282,1,0,30504851.0,29976693.0,41.48246170649631,511.4181084002792,502.5634654027942
2863,GEO,2003,7841065786.33303,3951736.0,69.13705867945,52.83,1599.6189966592822,1,0,272600.0,266700.0,1.9842078990937222,68.98234092560838,67.48932621005046
2870,GRC,2003,230635091420.234,10928070.0,84.7794414274632,73.689,3003.426639957348,1,0,4992741.0,4777229.0,21.10483291379301,456.87308005896745,437.15212292747026
2876,HKG,2003,189115940935.164,6730800.0,6410.28571428571,100.0,13712.779208623722,1,0,427583.0,429494.0,28.09709706649492,63.526326736792065,63.81024543887799
2878,HRV,2003,45702446244.8419,4303399.0,76.8958437567007,53.979,1425.4711202273616,1,0,1433658.0,1369704.0,10.620081067277727,333.14549731502933,318.2842213794259
2880,HUN,2003,103884735932.983,10129552.0,113.027806293238,65.489,1698.563955921425,1,0,3186641.0,3028888.0,10.255610113160285,314.5885425140224,299.0150008608475
2881,IDN,2003,448277224165.229,223080121.0,118.816438608611,44.356,1677.1270085851293,1,0,4590589.0,4117655.0,2.0094897840100643,20.578207414545915,18.458188840591493
2883,IND,2003,939542792614.37,1117415123.0,375.830378482371,28.572,2368.257770850487,1,0,15996158.0,14369539.0,0.8408180391293755,14.315322632339209,12.859624596292491
2884,IRL,2003,184026417613.381,3996521.0,58.0130788213093,59.925,2317.1923005075514,1,0,1791933.0,1711555.0,46.04665348020966,448.37322261036536,428.26123020497073
2887,ISL,2003,12670532078.9946,289521.0,2.88799002493766,92.789,2771.1889297333464,1,0,189974.0,183976.0,43.76377561211311,656.1665647742306,635.4495874219832
2889,ITA,2003,1885454835881.29,57313203.0,193.810329435476,67.501,1970.4668240948054,0,1,38476033.0,37682038.0,32.897390778897666,671.3293095833433,657.4756954344359
2892,JPN,2003,4065291729511.6,127718000.0,350.39231824417,83.196,2009.9966556930735,1,0,56377319.0,55440611.0,31.830217584926167,441.4203088053368,434.0861194193458
2893,KAZ,2003,90144805736.3242,14909019.0,5.52247249694411,56.317,1437.7052378378692,1,0,1210091.0,1113967.0,6.046327108197005,81.16503171670786,74.71765915651459
2895,KGZ,2003,3965807624.76438,5043300.0,26.2945776850886,35.293,958.1052806073726,1,0,188900.0,188711.0,0.7863517190657665,37.45563420776079,37.418158745266
2896,KHM,2003,7396531098.76289,12787710.0,72.443405846363,18.937,1531.3270337852507,1,0,220737.0,210213.0,0.5784093554485431,17.261652008060864,16.438674320890918
2909,LTU,2003,28263631519.6211,3415213.0,54.4864869176771,66.737,1851.3362175429586,1,0,1383423.0,1302287.0,8.275803447580312,405.07663797250717,381.31940818918173
2910,LUX,2003,44078183347.9207,451630.0,175.427079853639,85.743,1735.3585841028896,1,0,322048.0,315044.0,97.59799691765538,713.0792905697142,697.5710205256515
2911,LVA,2003,19656434376.8445,2287955.0,36.7678821090523,67.8,2034.6541040449638,1,0,764820.0,733309.0,8.591267912543953,334.2810501080659,320.5084890218557
2916,MDA,2003,4803584680.8357,2903198.0,101.132058382973,43.389,802.2896623559739,1,0,331312.0,311279.0,1.6545839039692436,114.11967079062468,107.21934914532181
2918,MDV,2003,2286233172.51797,297226.0,990.753333333333,31.252,6317.239457939657,1,0,3147.0,2802.0,7.691901692711843,10.58790280796431,9.427169897653638
2921,MKD,2003,6691013307.97393,2026773.0,79.700078647267,57.921,1797.4549210316345,1,0,325472.0,334815.0,3.301313619223233,160.5863113432042,165.1961023755497
2923,MLT,2003,7073588482.89062,398582.0,1245.56875,93.16,2214.103765328509,1,0,249178.0,246886.0,17.746883910689945,625.1611964413847,619.4108113261511
2932,MYS,2003,166165531633.303,24739411.0,75.2987703545883,64.78,1625.54135206907,1,0,5552553.0,5120570.0,6.716632487058929,224.44160048919514,206.98027127646654
2938,NLD,2003,661750925152.705,16225302.0,480.607286729858,80.341,1661.866347282414,0,1,7929986.0,7846649.0,40.78512222162058,488.74196609714875,483.60572887949945
2939,NOR,2003,318258551203.885,4564855.0,12.4980971624448,77.084,1916.5507455134655,1,0,1966034.0,1933877.0,69.71931226816297,430.6892551899239,423.6447817071955
2942,NZL,2003,134859217908.262,4027200.0,15.2945197675743,86.221,1860.0627954134625,1,0,2414795.0,2310989.0,33.48709224976708,599.6213249900676,573.8451032975764
2944,PAK,2003,164482594963.3,166876680.0,216.475560398506,33.58,2496.735336851706,1,0,1546124.0,1524994.0,0.9856535674325495,9.265069271512353,9.138448823406602
2947,PHL,2003,160382249390.005,82942837.0,278.172978502197,45.88,3822.0414051489392,1,0,2456413.0,2431746.0,1.9336479820434043,29.615734026556144,29.31833643452538
2950,POL,2003,300460538532.962,38204570.0,124.753689916405,61.676,1712.774151383449,1,0,13639988.0,13274903.0,7.8645182639920295,357.02503653358747,347.46898080517593
2958,ROU,2003,116670847505.261,21574326.0,93.8218134377039,52.912,2077.165268126402,1,0,3591140.0,3454626.0,5.40785596292839,166.4543309487397,160.12671728423868
2964,SGP,2003,151054425108.65,4114826.0,5989.55749636099,100.0,9504.677089936793,1,0,440061.0,438687.0,36.70979650382543,106.94522684555798,106.61131236168916
2974,SVK,2003,54688703651.855,5373374.0,111.689336936188,55.863,1771.9049367628859,1,0,1550076.0,1509055.0,10.177721418954832,288.4734991459742,280.83937578139916
2975,SVN,2003,35530788949.9488,1995733.0,99.0929990069513,51.082,1321.459173678268,1,0,946089.0,976958.0,17.803377981898784,474.0558982589355,489.5233981699957
2976,SWE,2003,386950040254.662,8958229.0,21.9920351490414,84.196,1938.850848976625,1,0,4510303.0,4465953.0,43.19492616840471,503.4815475246279,498.5307921911797
2984,THA,2003,260650372861.893,64776956.0,126.79237409227,34.941,1319.3190518453232,1,0,7313042.0,7074096.0,4.0238132347851145,112.89573409408123,109.2069840392006
2997,USA,2003,14515908489000.0,290107933.0,31.6645346171981,79.583,1357.6086690835482,1,0,233242029.0,231470524.0,50.03623423493214,803.983629775474,797.8772645283024
3009,ZWE,2003,15220266576.5596,12075828.0,31.2157890655293,34.479,2343.683483256628,0,1,688415.0,668904.0,1.260391136455372,57.00768510449139,55.39197809044647
3013,ALB,2004,7635300407.29025,3026939.0,110.472226277372,45.651,1727.086590625175,1,0,263845.0,253332.0,2.5224493811372644,87.16561516436242,83.69246952118955
3014,AND,2004,2977037419.70729,76933.0,163.687234042553,90.751,2208.7675427921054,1,0,48855.0,46912.0,38.69649460839029,635.0330807325855,609.7773387233046
3020,AUS,2004,995820301748.99,19932722.0,2.5946294729443,84.463,1516.4887222441869,1,0,10760359.0,10492999.0,49.95907241113331,539.8338972469489,526.4207768512499
3021,AUT,2004,332200441760.824,8171966.0,99.0301260300533,59.094,1748.2665558631998,1,0,4471463.0,4408852.0,40.651226615581116,547.1710234721975,539.5093420604051
3022,AZE,2004,17259957055.9109,8306500.0,100.475372556609,52.189,1914.6447819401278,1,0,473113.0,432441.0,2.077885638465166,56.95696141575874,52.060554987058325
3024,BEL,2004,393515485920.82,10421137.0,344.159081902246,97.35,1415.572877256518,1,0,5514846.0,5439559.0,37.76128131899811,529.1981095728806,521.9736579607388
3027,BGD,2004,100376593241.023,138789725.0,1066.21898286856,26.114,688.0974531499907,1,0,289257.0,277462.0,0.7232278415496752,2.0841384331585067,1.9991537557985652
3028,BGR,2004,37457210687.5425,7716860.0,70.953107760206,70.233,2411.084800504982,1,0,2792311.0,2646835.0,4.853944569104857,361.8454915600386,342.99378244519147
3039,BTN,2004,900495204.661722,649991.0,17.0525224965239,29.835,10653.794095270056,1,0,14107.0,13135.0,1.3853964203530849,21.70337743137982,20.207972110383068
3042,CAN,2004,1280622467897.33,31940655.0,3.56258260750269,80.045,1952.0327844500557,1,0,18429786.0,18227555.0,40.09380734043588,577.0008786607538,570.6694180191358
3043,CHE,2004,552143052382.242,7389625.0,186.984438259109,73.452,1526.2775905384,1,0,4153977.0,4089958.0,74.7186836114474,562.1363736319503,553.4730111473857
3057,CYP,2004,18053567046.099,1018684.0,110.247186147186,68.41,1622.7746186337558,1,0,452828.0,425921.0,17.72244095921699,444.522540846818,418.1090505004496
3058,CZE,2004,143476070938.564,10197101.0,131.984222107171,73.671,1995.1179725809209,1,0,4232154.0,4092385.0,14.070280458981822,415.03501828607955,401.3282794786479
3068,ESP,2004,1101132739762.11,42921895.0,85.9848050803317,77.022,2296.01614512314,1,0,24016996.0,23107410.0,25.654336551592376,559.5511568163521,538.3595016016883
3069,EST,2004,18098132398.0648,1362550.0,32.1431941495636,68.862,2136.087954884416,1,0,562145.0,522923.0,13.282545519844996,412.5683461157389,383.78261348207405
3071,FIN,2004,217085073153.906,5228172.0,17.1646212941988,82.772,2009.215437764916,1,0,2718788.0,2618038.0,41.522175084122324,520.0265025710708,500.755904740701
3072,FJI,2004,3728819154.87161,866694.0,47.4380952380952,49.479,4624.585397953313,1,0,57601.0,53020.0,4.302347950801101,66.46059624273389,61.17499371173678
3073,FRA,2004,2188393293109.35,62716306.0,114.536314277522,76.883,2251.586510831273,1,0,35600116.0,35228622.0,34.89352981199738,567.6373222619329,561.7139185461592
3077,GBR,2004,2532350622459.43,59987905.0,247.955627660894,79.629,2165.761112197918,1,0,31607029.0,30504851.0,42.214353417733626,526.8900289149955,508.5166918231266
3078,GEO,2004,8295416056.78591,3927340.0,68.7102417859267,53.218,1619.511590709942,1,0,278100.0,272600.0,2.112222536573332,70.81128702887959,69.41084805491758
3085,GRC,2004,242307515416.657,10955141.0,84.9894569433669,74.073,3020.2237351880894,1,0,5259428.0,4992741.0,22.11815579705063,480.0876593007794,455.7441113720033
3091,HKG,2004,205569147849.235,6783500.0,6460.47619047619,100.0,13759.706217899424,1,0,429483.0,427583.0,30.304289503830617,63.31289157514558,63.032800176899826
3093,HRV,2004,47614021361.3964,4304600.0,76.9173039811307,54.147,1428.9311738137128,1,0,1487260.0,1433658.0,11.061195316962412,345.5048088091809,333.05254843655626
3095,HUN,2004,109083772922.95,10107146.0,112.777795135015,65.896,1704.4910705163668,1,0,3239443.0,3186641.0,10.792737427850552,320.51016182016167,315.28593729624566
3096,IDN,2004,470829486237.202,225938595.0,120.338912682109,45.149,1707.8639246902208,1,0,5165152.0,4590589.0,2.083882509038361,22.860866245538972,20.317861142758723
3098,IND,2004,1013982172523.95,1136264583.0,382.170188585324,28.903,2381.5943076779417,1,0,17047478.0,15996158.0,0.892382098055722,15.003088413607625,14.077846163053382
3099,IRL,2004,196518388854.028,4070262.0,59.0834954274931,60.202,2328.0866277547752,1,0,1859062.0,1791933.0,48.28150837809163,456.7425880692693,440.2500379582445
3102,ISL,2004,13659137611.5282,292074.0,2.91345635910224,92.914,2774.070239799858,1,0,199797.0,189974.0,46.76601687082109,684.0629429528134,650.4310551435594
3104,ITA,2004,1912296060780.0,57685327.0,195.068703967969,67.62,1975.9938763739647,1,0,38081486.0,38476033.0,33.15047621694161,660.1589690217063,666.9986112759663
3107,JPN,2004,4154163710034.48,127761000.0,350.510288065844,84.64,2043.6770287874717,1,0,57163134.0,56377319.0,32.51511580243173,447.4224058985136,441.2717417678321
3108,KAZ,2004,98798707088.245,15012984.0,5.56098233137015,56.39,1438.8630512923514,1,0,1267100.0,1210091.0,6.580884059307929,84.40027645403472,80.60296340820719
